payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
PAYPAL,gbr,1,1.0,2018-03-01,917,17,,,true
PAYPAL,fra,12,1.0,2018-03-01,887,536,,,false
SAGEPAY,gbr,1,1.0,2018-03-01,877,82,,,false
SAGEPAY,usa,1,1.0,2018-03-01,804,97,,,true
SAGEPAY,ind,1,1.0,2018-03-01,660,255,,,true
SAGEPAY,ind,1,1.0,2018-03-01,621,15,,,false
PAYPAL,aus,1,,2018-03-01,565,159,12,,true
PAYPAL,sau,1,1.0,2018-03-01,506,69,,,true
PAYPAL,lka,1,1.0,2018-03-01,394,502,,,true
SAGEPAY,usa,6,1.0,2018-03-01,292,742,49,,false
SAGEPAY,aus,6,,2018-03-01,181,61,1,,false
SAGEPAY,usa,6,,2018-03-01,167,688,217,200,false
SAGEPAY,usa,1,,2018-03-01,0,977,19,160,false
SAGEPAY,usa,12,1.0,2018-05-01,993,657,29,,false
SAGEPAY,usa,1,1.0,2018-05-01,984,510,,,true
SAGEPAY,usa,1,1.0,2018-05-01,971,180,,,true
SAGEPAY,usa,1,1.0,2018-05-01,900,16,,,false
PAYPAL,gbr,1,1.0,2018-05-01,896,20,,,true
SAGEPAY,pol,1,,2018-05-01,858,258,,,true
PAYPAL,usa,1,1.0,2018-05-01,699,692,,,true
SAGEPAY,ind,1,,2018-05-01,548,14,,,false
SAGEPAY,usa,12,1.0,2018-05-01,494,154,,,false
SAGEPAY,usa,6,,2018-05-01,456,25,,4,false
SAGEPAY,aus,12,1.0,2018-05-01,333,514,11,56,false
SAGEPAY,lva,1,,2018-05-01,304,140,,,false
SAGEPAY,usa,6,,2018-05-01,112,109,54,4,false
SAGEPAY,ind,1,,2018-05-01,4,144,3,35,false
SAGEPAY,rou,1,1.0,2018-03-01,932,552,,,true
SAGEPAY,ind,1,1.0,2018-03-01,923,111,,,false
SAGEPAY,gbr,1,1.0,2018-03-01,878,266,,,true
PAYPAL,usa,1,1.0,2018-03-01,826,621,,,true
PAYPAL,kor,12,,2018-03-01,815,409,,,true
SAGEPAY,mex,1,1.0,2018-03-01,797,105,,,true
SAGEPAY,rus,1,1.0,2018-03-01,676,23,,,false
SAGEPAY,usa,1,1.0,2018-03-01,650,261,,1,false
PAYPAL,can,1,1.0,2018-03-01,512,461,,,true
PAYPAL,aus,1,1.0,2018-03-01,500,110,,,true
SAGEPAY,usa,1,1.0,2018-03-01,465,322,,,true
SAGEPAY,usa,6,1.0,2018-03-01,452,111,,,true
SAGEPAY,usa,6,,2018-03-01,336,1523,66,82,false
SAGEPAY,ind,1,1.0,2018-03-01,62,61,,,true
SAGEPAY,usa,1,1.0,2018-02-01,926,506,7,217,true
SAGEPAY,usa,1,1.0,2018-02-01,907,182,11,6,true
SAGEPAY,usa,1,1.0,2018-02-01,901,112,,,false
SAGEPAY,usa,1,1.0,2018-02-01,754,24,,,true
OFFLINE,USA,1,1.0,2018-02-01,715,,,,true
PAYPAL,sau,1,1.0,2018-02-01,609,5,,,true
PAYPAL,usa,1,1.0,2018-02-01,516,147,,,true
SAGEPAY,usa,1,,2018-02-01,515,97,,,true
SAGEPAY,rou,1,1.0,2018-02-01,444,497,,,false
SAGEPAY,gbr,12,1.0,2018-02-01,279,10,,,false
SAGEPAY,usa,1,1.0,2018-02-01,250,266,,,true
SAGEPAY,usa,1,1.0,2018-02-01,175,54,,,true
SAGEPAY,usa,6,,2018-02-01,116,60,24,,false
SAGEPAY,usa,6,,2018-02-01,89,706,1,20,false
SAGEPAY,usa,1,1.0,2018-03-01,954,688,217,200,true
SAGEPAY,usa,1,1.0,2018-03-01,935,188,6,,true
SAGEPAY,usa,1,1.0,2018-03-01,929,112,,,false
SAGEPAY,usa,1,1.0,2018-03-01,782,24,,,true
OFFLINE,USA,1,1.0,2018-03-01,743,,,,true
PAYPAL,sau,1,1.0,2018-03-01,637,5,,,true
PAYPAL,usa,1,1.0,2018-03-01,544,147,,,true
SAGEPAY,usa,1,,2018-03-01,543,97,,,true
SAGEPAY,rou,1,1.0,2018-03-01,472,497,,,false
SAGEPAY,gbr,12,1.0,2018-03-01,307,10,,,false
SAGEPAY,usa,1,1.0,2018-03-01,278,266,,,true
SAGEPAY,usa,1,1.0,2018-03-01,203,54,,,true
SAGEPAY,usa,6,,2018-03-01,144,60,,,false
SAGEPAY,usa,6,,2018-03-01,117,726,20,24,false
OFFLINE,gbr,6,1.0,2018-03-01,944,34,,,true
PAYPAL,gbr,1,1.0,2018-03-01,899,163,,,true
SAGEPAY,srb,1,,2018-03-01,666,249,,,true
SAGEPAY,pol,12,1.0,2018-03-01,581,548,14,35,true
SAGEPAY,usa,6,1.0,2018-03-01,575,67,,,true
SAGEPAY,ind,1,1.0,2018-03-01,565,397,,,true
SAGEPAY,usa,1,1.0,2018-03-01,553,145,,,true
SAGEPAY,usa,1,1.0,2018-03-01,515,64,,,true
PAYPAL,gbr,1,1.0,2018-03-01,510,46,,,true
SAGEPAY,gbr,1,,2018-03-01,484,387,,,true
SAGEPAY,pak,1,1.0,2018-03-01,480,83,,,true
SAGEPAY,ind,1,1.0,2018-03-01,86,326,,,false
SAGEPAY,ind,1,1.0,2018-03-01,25,286,316,33,false
SAGEPAY,phl,1,1.0,2018-03-01,2,7,7,3,false
SAGEPAY,asm,1,1.0,2018-04-01,985,36,,,false
SAGEPAY,can,1,1.0,2018-04-01,983,172,10,,false
SAGEPAY,nld,1,1.0,2018-04-01,937,93,,,false
PAYPAL,can,6,1.0,2018-04-01,914,520,,,true
SAGEPAY,can,1,1.0,2018-04-01,824,1,,,false
SAGEPAY,nor,1,1.0,2018-04-01,808,109,,,false
PAYPAL,tur,12,,2018-04-01,746,410,,,true
SAGEPAY,ind,1,1.0,2018-04-01,678,468,,,true
SAGEPAY,ind,1,1.0,2018-04-01,636,21,,,true
SAGEPAY,usa,1,,2018-04-01,521,78,,10,true
PAYPAL,aut,1,1.0,2018-04-01,510,1,,,true
SAGEPAY,ind,1,,2018-04-01,357,274,,,true
SAGEPAY,usa,6,1.0,2018-04-01,270,960,302,235,false
SAGEPAY,deu,1,1.0,2018-04-01,240,53,,,true
SAGEPAY,asm,1,1.0,2018-05-01,1015,36,,,false
SAGEPAY,can,1,1.0,2018-05-01,1013,172,,,false
SAGEPAY,nld,1,1.0,2018-05-01,967,93,,,false
PAYPAL,can,6,1.0,2018-05-01,944,520,,,true
SAGEPAY,can,1,1.0,2018-05-01,854,1,,,false
SAGEPAY,nor,1,1.0,2018-05-01,838,109,,,false
PAYPAL,tur,12,,2018-05-01,776,410,,,true
SAGEPAY,ind,1,1.0,2018-05-01,708,468,,,true
SAGEPAY,ind,1,1.0,2018-05-01,666,21,,,true
SAGEPAY,usa,1,,2018-05-01,551,88,10,,true
PAYPAL,aut,1,1.0,2018-05-01,540,1,,,true
SAGEPAY,ind,1,,2018-05-01,387,274,,,true
SAGEPAY,usa,6,1.0,2018-05-01,300,1195,235,36,false
SAGEPAY,deu,1,1.0,2018-05-01,270,53,,,true
SAGEPAY,usa,1,1.0,2018-04-01,985,923,200,,true
SAGEPAY,usa,1,1.0,2018-04-01,966,188,,23,true
SAGEPAY,usa,1,1.0,2018-04-01,960,112,,,false
SAGEPAY,usa,1,1.0,2018-04-01,813,24,,,true
OFFLINE,USA,1,1.0,2018-04-01,773,,,,true
PAYPAL,sau,1,1.0,2018-04-01,668,5,,,true
PAYPAL,usa,1,1.0,2018-04-01,575,147,,,true
SAGEPAY,usa,1,,2018-04-01,574,97,,,true
SAGEPAY,rou,1,1.0,2018-04-01,503,497,,,false
SAGEPAY,gbr,12,1.0,2018-04-01,338,10,,,false
SAGEPAY,usa,1,1.0,2018-04-01,309,266,,,true
SAGEPAY,usa,1,1.0,2018-04-01,234,54,,,true
SAGEPAY,usa,6,,2018-04-01,175,60,,,false
SAGEPAY,usa,6,,2018-04-01,148,750,24,121,false
SAGEPAY,bel,1,1.0,2018-02-01,918,45,,,false
SAGEPAY,usa,1,1.0,2018-02-01,906,1,,,false
SAGEPAY,usa,1,1.0,2018-02-01,901,652,,,true
SAGEPAY,usa,1,1.0,2018-02-01,875,12,,,true
SAGEPAY,usa,1,1.0,2018-02-01,829,93,,,true
SAGEPAY,usa,1,1.0,2018-02-01,814,300,,,true
PAYPAL,are,1,1.0,2018-02-01,812,435,,,true
SAGEPAY,pol,1,1.0,2018-02-01,801,324,2,63,false
SAGEPAY,usa,1,1.0,2018-02-01,741,171,,,false
PAYPAL,usa,1,,2018-02-01,685,227,,,true
SAGEPAY,srb,1,1.0,2018-02-01,584,116,,,true
SAGEPAY,usa,12,,2018-02-01,503,33,,,false
PAYPAL,usa,1,1.0,2018-02-01,328,131,,,true
PAYPAL,gbr,6,1.0,2018-02-01,305,146,,,false
SAGEPAY,aus,1,1.0,2018-02-01,916,289,,,false
SAGEPAY,usa,1,1.0,2018-02-01,915,68,4,,true
SAGEPAY,usa,1,1.0,2018-02-01,900,326,,,true
SAGEPAY,usa,1,1.0,2018-02-01,896,312,,,true
SAGEPAY,usa,1,1.0,2018-02-01,850,408,,,true
SAGEPAY,usa,1,1.0,2018-02-01,826,275,,,true
PAYPAL,aus,1,1.0,2018-02-01,802,11,,,true
PAYPAL,rus,1,1.0,2018-02-01,659,43,,,true
PAYPAL,mex,1,1.0,2018-02-01,617,279,,,true
PAYPAL,phl,1,,2018-02-01,600,282,,,true
SAGEPAY,ind,1,1.0,2018-02-01,499,57,,,true
SAGEPAY,ind,6,1.0,2018-02-01,319,288,8,13,false
SAGEPAY,ind,1,,2018-02-01,264,111,,,false
PAYPAL,isr,1,1.0,2018-02-01,15,57,58,4,false
SAGEPAY,asm,1,1.0,2018-03-01,954,36,,,false
SAGEPAY,can,1,1.0,2018-03-01,952,162,,10,false
SAGEPAY,nld,1,1.0,2018-03-01,906,93,,,false
PAYPAL,can,6,1.0,2018-03-01,883,520,,,true
SAGEPAY,can,1,1.0,2018-03-01,793,1,,,false
SAGEPAY,nor,1,1.0,2018-03-01,777,109,,,false
PAYPAL,tur,12,,2018-03-01,715,410,,,true
SAGEPAY,ind,1,1.0,2018-03-01,647,468,,,true
SAGEPAY,ind,1,1.0,2018-03-01,605,21,,,true
SAGEPAY,usa,1,,2018-03-01,490,78,,,true
PAYPAL,aut,1,1.0,2018-03-01,479,1,,,true
SAGEPAY,ind,1,,2018-03-01,326,274,,,true
SAGEPAY,usa,6,1.0,2018-03-01,239,641,217,302,false
SAGEPAY,deu,1,1.0,2018-03-01,209,53,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1015,923,,,true
SAGEPAY,usa,1,1.0,2018-05-01,996,211,23,4,true
SAGEPAY,usa,1,1.0,2018-05-01,990,112,,,false
SAGEPAY,usa,1,1.0,2018-05-01,843,24,,,true
OFFLINE,USA,1,1.0,2018-05-01,803,,,,true
PAYPAL,sau,1,1.0,2018-05-01,698,5,,,true
PAYPAL,usa,1,1.0,2018-05-01,605,147,,,true
SAGEPAY,usa,1,,2018-05-01,604,97,,,true
SAGEPAY,rou,1,1.0,2018-05-01,533,497,,,false
SAGEPAY,gbr,12,1.0,2018-05-01,368,10,,,false
SAGEPAY,usa,1,1.0,2018-05-01,339,266,,,true
SAGEPAY,usa,1,1.0,2018-05-01,264,54,,,true
SAGEPAY,usa,6,,2018-05-01,205,60,,,false
SAGEPAY,usa,6,,2018-05-01,178,855,121,70,false
SAGEPAY,ind,1,1.0,2018-06-01,940,214,19,15,false
PAYPAL,esp,1,1.0,2018-06-01,939,205,,,true
PAYPAL,gbr,12,1.0,2018-06-01,916,68,,,false
PAYPAL,usa,1,,2018-06-01,889,731,13,2,true
SAGEPAY,irl,1,1.0,2018-06-01,868,5,,,true
PAYPAL,gbr,1,1.0,2018-06-01,749,167,,,true
PAYPAL,fra,1,1.0,2018-06-01,651,6,,,true
SAGEPAY,usa,1,1.0,2018-06-01,612,29,,,true
SAGEPAY,usa,1,1.0,2018-06-01,612,9,,,true
SAGEPAY,usa,1,1.0,2018-06-01,558,679,,38,true
SAGEPAY,usa,1,1.0,2018-06-01,556,374,,,true
SAGEPAY,usa,6,,2018-06-01,474,232,,,true
PAYPAL,gbr,6,1.0,2018-06-01,306,58,8,17,false
SAGEPAY,ind,6,,2018-06-01,96,608,,13,false
OFFLINE,gbr,6,1.0,2018-04-01,975,34,,,true
PAYPAL,gbr,1,1.0,2018-04-01,930,163,,,true
SAGEPAY,srb,1,,2018-04-01,697,249,,,true
SAGEPAY,pol,12,1.0,2018-04-01,612,585,35,2,true
SAGEPAY,usa,6,1.0,2018-04-01,606,67,,,true
SAGEPAY,ind,1,1.0,2018-04-01,596,397,,,true
SAGEPAY,usa,1,1.0,2018-04-01,584,145,,,true
SAGEPAY,usa,1,1.0,2018-04-01,546,64,,,true
PAYPAL,gbr,1,1.0,2018-04-01,541,46,,,true
SAGEPAY,gbr,1,,2018-04-01,515,387,,,true
SAGEPAY,pak,1,1.0,2018-04-01,511,83,,,true
SAGEPAY,ind,1,1.0,2018-04-01,117,326,,,false
SAGEPAY,ind,1,1.0,2018-04-01,56,349,33,,true
SAGEPAY,phl,1,1.0,2018-04-01,33,10,3,,false
SAGEPAY,usa,1,1.0,2018-06-01,1046,923,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1027,215,4,,true
SAGEPAY,usa,1,1.0,2018-06-01,1021,112,,,false
SAGEPAY,usa,1,1.0,2018-06-01,874,24,,,true
OFFLINE,USA,1,1.0,2018-06-01,834,,,,true
PAYPAL,sau,1,1.0,2018-06-01,729,5,,,true
PAYPAL,usa,1,1.0,2018-06-01,636,147,,,true
SAGEPAY,usa,1,,2018-06-01,635,97,,,true
SAGEPAY,rou,1,1.0,2018-06-01,564,497,,,false
SAGEPAY,gbr,12,1.0,2018-06-01,399,10,,18,false
SAGEPAY,usa,1,1.0,2018-06-01,370,266,,,true
SAGEPAY,usa,1,1.0,2018-06-01,295,54,,,true
SAGEPAY,usa,6,,2018-06-01,236,60,,,false
SAGEPAY,usa,6,,2018-06-01,209,941,70,9,true
SAGEPAY,asm,1,1.0,2018-06-01,1046,36,,,false
SAGEPAY,can,1,1.0,2018-06-01,1044,172,,,false
SAGEPAY,nld,1,1.0,2018-06-01,998,93,,,false
PAYPAL,can,6,1.0,2018-06-01,975,520,,,true
SAGEPAY,can,1,1.0,2018-06-01,885,1,,,false
SAGEPAY,nor,1,1.0,2018-06-01,869,109,,,false
PAYPAL,tur,12,,2018-06-01,807,410,,,true
SAGEPAY,ind,1,1.0,2018-06-01,739,468,,,true
SAGEPAY,ind,1,1.0,2018-06-01,697,21,,,true
SAGEPAY,usa,1,,2018-06-01,582,88,,,true
PAYPAL,aut,1,1.0,2018-06-01,571,1,,,true
SAGEPAY,ind,1,,2018-06-01,418,274,,,true
SAGEPAY,usa,6,1.0,2018-06-01,331,1231,36,42,false
SAGEPAY,deu,1,1.0,2018-06-01,301,53,,,true
SAGEPAY,usa,12,1.0,2018-03-01,938,821,24,8,false
PAYPAL,usa,1,1.0,2018-03-01,900,96,,,true
SAGEPAY,usa,1,,2018-03-01,898,652,,,true
OFFLINE,deu,12,1.0,2018-03-01,888,53,,,true
SAGEPAY,mex,1,1.0,2018-03-01,862,491,,,true
PAYPAL,usa,1,1.0,2018-03-01,747,10,,,true
SAGEPAY,ind,1,1.0,2018-03-01,723,39,,,true
SAGEPAY,usa,1,1.0,2018-03-01,722,203,,,true
PAYPAL,arm,1,1.0,2018-03-01,624,9,,,true
SAGEPAY,bhr,1,1.0,2018-03-01,569,66,,,true
SAGEPAY,ind,1,1.0,2018-03-01,509,26,,,true
SAGEPAY,gbr,6,,2018-03-01,360,54,,,false
SAGEPAY,can,1,1.0,2018-03-01,120,1321,71,,true
PAYPAL,usa,1,,2018-03-01,19,710,212,6,false
SAGEPAY,usa,1,1.0,2018-04-01,963,68,,,false
SAGEPAY,usa,1,1.0,2018-04-01,882,108,,,true
SAGEPAY,irl,1,1.0,2018-04-01,813,60,,,true
SAGEPAY,mys,1,,2018-04-01,791,207,,,true
SAGEPAY,deu,1,1.0,2018-04-01,786,311,,,true
SAGEPAY,rou,1,1.0,2018-04-01,774,117,,,false
PAYPAL,usa,1,,2018-04-01,643,106,,,true
SAGEPAY,usa,1,1.0,2018-04-01,629,37,,,true
SAGEPAY,usa,1,1.0,2018-04-01,530,35,15,3,false
SAGEPAY,ind,1,1.0,2018-04-01,521,381,,,false
SAGEPAY,usa,6,,2018-04-01,311,412,4,,false
PAYPAL,nld,6,,2018-04-01,110,112,,,false
SAGEPAY,irl,1,1.0,2018-04-01,102,34,,,true
SAGEPAY,swe,6,1.0,2018-04-01,76,20,10,,false
SAGEPAY,aus,1,1.0,2018-06-01,1036,289,,,false
SAGEPAY,usa,1,1.0,2018-06-01,1035,68,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1020,326,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1016,312,,,true
SAGEPAY,usa,1,1.0,2018-06-01,970,412,,,true
SAGEPAY,usa,1,1.0,2018-06-01,946,275,,,true
PAYPAL,aus,1,1.0,2018-06-01,922,11,,,true
PAYPAL,rus,1,1.0,2018-06-01,779,43,,,true
PAYPAL,mex,1,1.0,2018-06-01,737,279,,,true
PAYPAL,phl,1,,2018-06-01,720,282,,,true
SAGEPAY,ind,1,1.0,2018-06-01,619,57,,,true
SAGEPAY,ind,6,1.0,2018-06-01,439,309,,7,false
SAGEPAY,ind,1,,2018-06-01,384,111,,,false
PAYPAL,isr,1,1.0,2018-06-01,135,62,,,true
SAGEPAY,usa,1,1.0,2018-02-01,901,,,,false
SAGEPAY,ind,1,1.0,2018-02-01,725,25,,,true
PAYPAL,gbr,1,1.0,2018-02-01,684,272,,,true
SAGEPAY,ind,1,1.0,2018-02-01,670,25,,,false
SAGEPAY,usa,1,,2018-02-01,608,193,18,,false
SAGEPAY,usa,1,1.0,2018-02-01,470,634,,,true
SAGEPAY,usa,1,1.0,2018-02-01,463,155,6,54,false
SAGEPAY,ind,6,,2018-02-01,423,111,,,false
SAGEPAY,bel,1,,2018-02-01,414,131,,,false
SAGEPAY,gbr,6,1.0,2018-02-01,389,634,1,,false
PAYPAL,gbr,12,1.0,2018-02-01,389,79,,,false
PAYPAL,nga,1,,2018-02-01,199,1402,5,,true
PAYPAL,usa,1,,2018-02-01,136,317,,,true
PAYPAL,usa,12,1.0,2018-02-01,68,7,,1,false
SAGEPAY,usa,1,1.0,2018-02-01,901,806,11,3,true
PAYPAL,svk,1,1.0,2018-02-01,743,38,,,true
SAGEPAY,irl,1,1.0,2018-02-01,735,360,,,false
SAGEPAY,ind,1,1.0,2018-02-01,693,3,,,true
SAGEPAY,isr,1,1.0,2018-02-01,673,3,,,true
SAGEPAY,pol,1,,2018-02-01,636,246,,,true
SAGEPAY,usa,1,1.0,2018-02-01,550,13,,,true
PAYPAL,usa,1,,2018-02-01,507,182,,,true
PAYPAL,usa,1,,2018-02-01,483,520,,,true
SAGEPAY,usa,1,1.0,2018-02-01,365,31,,,true
SAGEPAY,nzl,6,,2018-02-01,215,366,3,4,false
PAYPAL,usa,6,,2018-02-01,71,330,12,3,false
SAGEPAY,nld,1,1.0,2018-02-01,24,29,29,2,false
SAGEPAY,usa,6,1.0,2018-02-01,8,159,170,258,false
SAGEPAY,asm,1,1.0,2018-02-01,926,36,,,false
SAGEPAY,can,1,1.0,2018-02-01,924,162,,,false
SAGEPAY,nld,1,1.0,2018-02-01,878,93,,,false
PAYPAL,can,6,1.0,2018-02-01,855,520,,,true
SAGEPAY,can,1,1.0,2018-02-01,765,1,,,false
SAGEPAY,nor,1,1.0,2018-02-01,749,109,,,false
PAYPAL,tur,12,,2018-02-01,687,410,,,true
SAGEPAY,ind,1,1.0,2018-02-01,619,468,,,true
SAGEPAY,ind,1,1.0,2018-02-01,577,21,,,true
SAGEPAY,usa,1,,2018-02-01,462,78,,,true
PAYPAL,aut,1,1.0,2018-02-01,451,1,,,true
SAGEPAY,ind,1,,2018-02-01,298,274,,,true
SAGEPAY,usa,6,1.0,2018-02-01,211,436,41,217,false
SAGEPAY,deu,1,1.0,2018-02-01,181,53,,,true
SAGEPAY,aus,1,1.0,2018-03-01,944,289,,,false
SAGEPAY,usa,1,1.0,2018-03-01,943,68,,,true
SAGEPAY,usa,1,1.0,2018-03-01,928,326,,,true
SAGEPAY,usa,1,1.0,2018-03-01,924,312,,,true
SAGEPAY,usa,1,1.0,2018-03-01,878,408,,4,true
SAGEPAY,usa,1,1.0,2018-03-01,854,275,,,true
PAYPAL,aus,1,1.0,2018-03-01,830,11,,,true
PAYPAL,rus,1,1.0,2018-03-01,687,43,,,true
PAYPAL,mex,1,1.0,2018-03-01,645,279,,,true
PAYPAL,phl,1,,2018-03-01,628,282,,,true
SAGEPAY,ind,1,1.0,2018-03-01,527,57,,,true
SAGEPAY,ind,6,1.0,2018-03-01,347,301,13,4,false
SAGEPAY,ind,1,,2018-03-01,292,111,,,false
PAYPAL,isr,1,1.0,2018-03-01,43,62,4,,true
SAGEPAY,usa,1,1.0,2018-03-01,932,68,,,false
SAGEPAY,usa,1,1.0,2018-03-01,851,108,,,true
SAGEPAY,irl,1,1.0,2018-03-01,782,60,,,true
SAGEPAY,mys,1,,2018-03-01,760,207,,,true
SAGEPAY,deu,1,1.0,2018-03-01,755,311,,,true
SAGEPAY,rou,1,1.0,2018-03-01,743,117,,,false
PAYPAL,usa,1,,2018-03-01,612,106,,,true
SAGEPAY,usa,1,1.0,2018-03-01,598,37,,,true
SAGEPAY,usa,1,1.0,2018-03-01,499,20,,15,false
SAGEPAY,ind,1,1.0,2018-03-01,490,381,,,false
SAGEPAY,usa,6,,2018-03-01,280,408,,4,false
PAYPAL,nld,6,,2018-03-01,79,112,2,,false
SAGEPAY,irl,1,1.0,2018-03-01,71,34,,,true
SAGEPAY,swe,6,1.0,2018-03-01,45,6,10,10,false
SAGEPAY,ind,1,1.0,2018-03-01,848,175,1,,false
PAYPAL,esp,1,1.0,2018-03-01,847,205,,,true
PAYPAL,gbr,12,1.0,2018-03-01,824,68,,,false
PAYPAL,usa,1,,2018-03-01,797,710,212,6,true
SAGEPAY,irl,1,1.0,2018-03-01,776,5,,,true
PAYPAL,gbr,1,1.0,2018-03-01,657,167,,,true
PAYPAL,fra,1,1.0,2018-03-01,559,6,,,true
SAGEPAY,usa,1,1.0,2018-03-01,521,29,,,true
SAGEPAY,usa,1,1.0,2018-03-01,520,9,,,true
SAGEPAY,usa,1,1.0,2018-03-01,466,679,,,true
SAGEPAY,usa,1,1.0,2018-03-01,464,374,,,true
SAGEPAY,usa,6,,2018-03-01,382,232,,,true
PAYPAL,gbr,6,1.0,2018-03-01,214,43,13,6,false
SAGEPAY,ind,6,,2018-03-01,4,591,2,17,false
SAGEPAY,pol,1,1.0,2018-04-01,982,88,,,false
PAYPAL,gbr,1,1.0,2018-04-01,948,17,,,true
PAYPAL,fra,12,1.0,2018-04-01,918,536,,4,false
SAGEPAY,gbr,1,1.0,2018-04-01,908,82,,,false
SAGEPAY,usa,1,1.0,2018-04-01,835,97,,,true
SAGEPAY,ind,1,1.0,2018-04-01,691,255,,,true
SAGEPAY,ind,1,1.0,2018-04-01,652,15,,,false
PAYPAL,aus,1,,2018-04-01,596,159,,,true
PAYPAL,sau,1,1.0,2018-04-01,537,69,,,true
PAYPAL,lka,1,1.0,2018-04-01,425,502,,,true
SAGEPAY,usa,6,1.0,2018-04-01,323,742,,,true
SAGEPAY,aus,6,,2018-04-01,212,61,,,false
SAGEPAY,usa,6,,2018-04-01,198,923,200,,true
SAGEPAY,usa,1,,2018-04-01,30,1156,160,,false
SAGEPAY,aus,1,1.0,2018-05-01,1005,289,,,false
SAGEPAY,usa,1,1.0,2018-05-01,1004,68,,,true
SAGEPAY,usa,1,1.0,2018-05-01,989,326,,,true
SAGEPAY,usa,1,1.0,2018-05-01,985,312,,,true
SAGEPAY,usa,1,1.0,2018-05-01,939,412,,,true
SAGEPAY,usa,1,1.0,2018-05-01,915,275,,,true
PAYPAL,aus,1,1.0,2018-05-01,891,11,,,true
PAYPAL,rus,1,1.0,2018-05-01,748,43,,,true
PAYPAL,mex,1,1.0,2018-05-01,706,279,,,true
PAYPAL,phl,1,,2018-05-01,689,282,,,true
SAGEPAY,ind,1,1.0,2018-05-01,588,57,,,true
SAGEPAY,ind,6,1.0,2018-05-01,408,309,4,,false
SAGEPAY,ind,1,,2018-05-01,353,111,,,false
PAYPAL,isr,1,1.0,2018-05-01,104,62,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1021,,,,false
SAGEPAY,ind,1,1.0,2018-06-01,845,25,,,true
PAYPAL,gbr,1,1.0,2018-06-01,804,272,,,true
SAGEPAY,ind,1,1.0,2018-06-01,789,25,,,false
SAGEPAY,usa,1,,2018-06-01,728,193,,,false
SAGEPAY,usa,1,1.0,2018-06-01,590,634,,,true
SAGEPAY,usa,1,1.0,2018-06-01,583,209,,,false
SAGEPAY,ind,6,,2018-06-01,543,111,,,false
SAGEPAY,bel,1,,2018-06-01,534,131,,,false
SAGEPAY,gbr,6,1.0,2018-06-01,509,661,,,false
PAYPAL,gbr,12,1.0,2018-06-01,509,79,,,false
PAYPAL,nga,1,,2018-06-01,319,1403,,5,true
PAYPAL,usa,1,,2018-06-01,256,317,,,true
PAYPAL,usa,12,1.0,2018-06-01,188,50,42,4,false
SAGEPAY,usa,1,1.0,2018-06-01,1024,68,,,false
SAGEPAY,usa,1,1.0,2018-06-01,943,108,,,true
SAGEPAY,irl,1,1.0,2018-06-01,874,60,,,true
SAGEPAY,mys,1,,2018-06-01,852,207,,,true
SAGEPAY,deu,1,1.0,2018-06-01,847,311,,,true
SAGEPAY,rou,1,1.0,2018-06-01,835,117,,,false
PAYPAL,usa,1,,2018-06-01,704,106,,,true
SAGEPAY,usa,1,1.0,2018-06-01,690,37,,,true
SAGEPAY,usa,1,1.0,2018-06-01,591,38,,2,false
SAGEPAY,ind,1,1.0,2018-06-01,582,381,,,false
SAGEPAY,usa,6,,2018-06-01,372,412,,,false
PAYPAL,nld,6,,2018-06-01,171,112,,,false
SAGEPAY,irl,1,1.0,2018-06-01,163,34,,,true
SAGEPAY,swe,6,1.0,2018-06-01,137,20,,3,false
SAGEPAY,usa,1,1.0,2018-02-01,904,68,1,,false
SAGEPAY,usa,1,1.0,2018-02-01,823,108,,,true
SAGEPAY,irl,1,1.0,2018-02-01,754,60,,,true
SAGEPAY,mys,1,,2018-02-01,732,207,,,true
SAGEPAY,deu,1,1.0,2018-02-01,727,311,,,true
SAGEPAY,rou,1,1.0,2018-02-01,715,117,,,false
PAYPAL,usa,1,,2018-02-01,584,106,,,true
SAGEPAY,usa,1,1.0,2018-02-01,570,37,,,true
SAGEPAY,usa,1,1.0,2018-02-01,471,9,16,,false
SAGEPAY,ind,1,1.0,2018-02-01,462,381,,,false
SAGEPAY,usa,6,,2018-02-01,252,408,,,false
PAYPAL,nld,6,,2018-02-01,51,110,,2,false
SAGEPAY,irl,1,1.0,2018-02-01,43,34,12,,true
SAGEPAY,swe,6,1.0,2018-02-01,17,,,10,false
SAGEPAY,usa,1,1.0,2018-04-01,960,812,3,,true
PAYPAL,svk,1,1.0,2018-04-01,802,38,,,true
SAGEPAY,irl,1,1.0,2018-04-01,794,360,,,false
SAGEPAY,ind,1,1.0,2018-04-01,752,3,,,true
SAGEPAY,isr,1,1.0,2018-04-01,732,3,,,true
SAGEPAY,pol,1,,2018-04-01,695,246,,,true
SAGEPAY,usa,1,1.0,2018-04-01,609,13,,,true
PAYPAL,usa,1,,2018-04-01,566,182,,,true
PAYPAL,usa,1,,2018-04-01,542,520,,,true
SAGEPAY,usa,1,1.0,2018-04-01,424,31,,,true
