userId,courseId,proportionWatched
117,11,0.81
122,11,0.98
125,11,0.89
126,11,0.67
127,11,0.77
128,11,1
129,11,1
131,11,1
132,11,0.85
133,11,0.8
135,11,0.96
137,11,1
138,11,1
140,11,1
145,11,0.83
146,11,0.69
150,11,1
151,11,1
152,11,0.57
155,11,1
156,11,0.87
157,11,1
162,11,1
163,11,0.66
167,11,0.94
168,11,0.87
169,11,0.8
172,11,0.65
175,11,1
178,11,1
179,11,1
186,11,1
190,11,1
194,11,0.93
196,11,1
197,11,1
200,11,1
201,11,1
204,11,1
207,11,0.99
208,11,1
209,11,0.98
215,11,0.77
217,11,0.93
219,11,1
220,11,0.9
226,11,1
232,11,0.92
233,11,1
239,11,1
245,11,0.51
249,11,0.83
250,11,0.75
252,11,1
253,11,0.77
255,11,0.99
256,11,0.84
257,11,1
261,11,0.88
262,11,0.98
266,11,0.62
273,11,0.88
274,11,0.77
276,11,0.98
277,11,0.77
278,11,0.55
282,11,0.84
283,11,0.9
285,11,1
288,11,1
293,11,1
295,11,1
297,11,0.92
302,11,1
303,11,0.75
305,11,1
307,11,0.84
309,11,1
310,11,1
314,11,1
319,11,0.95
320,11,0.98
328,11,1
329,11,1
330,11,0.85
331,11,1
335,11,0.61
341,11,0.86
347,11,0.75
350,11,0.83
352,11,0.98
353,11,0.95
354,11,1
356,11,0.87
358,11,0.88
361,11,1
364,11,1
371,11,0.88
384,11,1
385,11,0.5
386,11,1
391,11,0.95
393,11,0.71
396,11,1
397,11,1
398,11,1
399,11,0.94
401,11,1
402,11,1
403,11,1
404,11,1
406,11,0.76
409,11,0.67
413,11,1
415,11,0.85
417,11,1
419,11,1
420,11,1
423,11,1
428,11,1
431,11,0.71
433,11,0.73
436,11,1
437,11,0.96
439,11,0.93
442,11,1
444,11,0.83
445,11,0.91
448,11,1
452,11,1
454,11,0.58
455,11,0.84
457,11,0.92
459,11,1
461,11,1
466,11,0.83
468,11,0.67
472,11,1
475,11,0.89
476,11,1
480,11,1
481,11,0.94
482,11,0.82
483,11,1
487,11,1
491,11,0.99
495,11,0.9
496,11,1
501,11,0.82
502,11,0.79
503,11,1
504,11,1
506,11,0.83
507,11,1
508,11,0.83
509,11,1
511,11,0.92
512,11,1
514,11,1
515,11,1
517,11,0.9
518,11,0.98
519,11,0.74
522,11,1
525,11,1
535,11,1
536,11,0.52
537,11,0.82
538,11,0.79
539,11,1
540,11,0.84
541,11,0.94
547,11,0.63
550,11,1
551,11,1
552,11,0.85
554,11,1
555,11,0.59
559,11,1
564,11,1
565,11,1
568,11,0.66
569,11,1
570,11,0.87
571,11,0.55
578,11,0.73
579,11,1
580,11,0.82
583,11,0.83
584,11,0.98
591,11,1
593,11,1
594,11,0.79
597,11,1
2,12,1
3,12,1
4,12,0.23
5,12,0.9
6,12,0.36
7,12,1
9,12,0.91
10,12,0.79
11,12,0.67
12,12,0.26
13,12,0.32
14,12,1
15,12,0.53
16,12,0.75
17,12,0.52
19,12,1
20,12,0.83
21,12,1
22,12,0.86
23,12,0.49
24,12,0.57
25,12,1
28,12,0.77
29,12,1
30,12,0.3
31,12,0.7
32,12,1
33,12,0.28
34,12,0.91
35,12,1
36,12,0.18
37,12,1
39,12,0.78
40,12,1
41,12,0.51
42,12,1
43,12,0.25
44,12,0.42
47,12,0.64
48,12,1
49,12,1
50,12,0.29
51,12,0.1
53,12,0.12
54,12,0.95
55,12,1
57,12,0.18
58,12,1
60,12,0.31
61,12,0.81
63,12,0.47
64,12,0.04
65,12,1
66,12,1
67,12,1
68,12,0.57
69,12,1
71,12,0.12
72,12,0.82
73,12,0.98
74,12,1
76,12,1
77,12,0.2
79,12,0.42
80,12,0.21
82,12,1
83,12,0.37
84,12,0.29
85,12,0.93
86,12,0.96
87,12,1
88,12,0.77
89,12,0.04
90,12,0.31
91,12,1
93,12,1
94,12,0.31
95,12,0.14
96,12,1
98,12,1
100,12,0.35
102,12,0.68
105,12,0.66
106,12,0.69
107,12,1
108,12,0.45
109,12,0.48
110,12,0.79
111,12,1
112,12,0.8
113,12,1
114,12,0.43
115,12,0.47
117,12,1
121,12,0.45
122,12,1
125,12,1
126,12,0.85
127,12,1
128,12,1
129,12,1
130,12,0.58
131,12,1
132,12,1
133,12,1
135,12,1
136,12,0.68
137,12,1
138,12,1
139,12,0.27
140,12,1
141,12,0.08
142,12,0.45
143,12,0.66
145,12,1
146,12,1
149,12,0.05
150,12,1
151,12,1
152,12,0.76
155,12,1
156,12,1
157,12,1
159,12,0.48
160,12,0.79
161,12,0.58
162,12,1
163,12,1
166,12,0.03
167,12,1
168,12,1
169,12,1
170,12,0.36
172,12,1
173,12,0.75
175,12,1
177,12,0.52
178,12,0.95
179,12,1
182,12,0.29
183,12,0.58
184,12,0.5
185,12,0.06
186,12,1
187,12,0.62
190,12,1
192,12,0.51
193,12,0.2
194,12,1
195,12,0.52
196,12,1
197,12,1
198,12,0.58
200,12,1
201,12,0.91
202,12,0.05
203,12,0.54
204,12,1
205,12,0.57
206,12,0.69
207,12,1
208,12,1
209,12,1
210,12,0.6
211,12,0.11
212,12,0.63
213,12,0.37
214,12,0.46
215,12,1
217,12,0.88
218,12,0.53
219,12,0.79
220,12,1
222,12,0.59
223,12,0.48
225,12,0.54
226,12,1
227,12,0.45
229,12,0.63
231,12,0.79
232,12,1
233,12,1
235,12,0.72
236,12,0.29
239,12,1
240,12,0.6
241,12,0.52
242,12,0.64
245,12,1
246,12,0.64
248,12,0.28
249,12,1
250,12,1
251,12,0.44
252,12,1
253,12,1
254,12,0.62
255,12,0.89
256,12,1
257,12,1
258,12,0.72
260,12,0.2
261,12,1
262,12,1
266,12,1
267,12,0.25
268,12,0.44
271,12,0.26
273,12,0.98
274,12,1
275,12,0.53
276,12,0.92
277,12,1
278,12,1
279,12,0.25
281,12,0.67
282,12,1
283,12,1
284,12,0.61
285,12,0.79
288,12,0.77
289,12,0.7
290,12,0.68
293,12,0.84
294,12,0.13
295,12,1
297,12,1
300,12,0.31
301,12,0.47
302,12,1
303,12,1
305,12,1
307,12,1
308,12,0.21
309,12,1
310,12,0.81
311,12,0.49
312,12,0.37
313,12,0.5
314,12,1
315,12,0.73
317,12,0.6
318,12,0.21
319,12,1
320,12,1
321,12,0.69
322,12,0.55
323,12,0.41
325,12,0.59
327,12,0.29
328,12,1
329,12,1
330,12,1
331,12,1
334,12,0.41
335,12,1
336,12,0.4
337,12,0.33
338,12,0.76
340,12,0.3
341,12,1
342,12,0.71
343,12,0.21
344,12,0.68
345,12,0.57
346,12,0.53
347,12,1
348,12,0.46
349,12,0.36
350,12,1
351,12,0.27
352,12,1
353,12,0.92
354,12,0.97
355,12,0.58
356,12,1
358,12,0.96
360,12,0.66
361,12,1
364,12,1
366,12,0.6
368,12,0.76
369,12,0.47
370,12,0.51
371,12,1
372,12,0.42
374,12,0.3
375,12,0.79
376,12,0.63
377,12,0.29
379,12,0.49
380,12,0.67
382,12,0.63
383,12,0.45
384,12,1
385,12,0.82
386,12,1
388,12,0.61
391,12,1
392,12,0.33
393,12,1
396,12,1
397,12,1
398,12,1
399,12,0.75
400,12,0.62
401,12,1
402,12,1
403,12,1
404,12,1
405,12,0.52
406,12,1
407,12,0.51
409,12,1
410,12,0.12
412,12,0.58
413,12,1
414,12,0.07
415,12,1
416,12,0.13
417,12,1
419,12,1
420,12,1
421,12,0.36
423,12,1
424,12,0.57
425,12,0.48
426,12,0.64
427,12,0.27
428,12,1
429,12,0.69
430,12,0.67
431,12,1
432,12,0.35
433,12,1
434,12,0.21
436,12,1
437,12,0.98
439,12,1
440,12,0.63
441,12,0.74
442,12,0.95
443,12,0.52
444,12,0.82
445,12,1
446,12,0.56
447,12,0.52
448,12,1
450,12,0.37
452,12,0.86
454,12,1
455,12,1
456,12,0.76
457,12,0.83
458,12,0.55
459,12,0.82
460,12,0.35
461,12,1
462,12,0.46
463,12,0.5
464,12,0.41
465,12,0.62
466,12,1
467,12,0.61
468,12,1
469,12,0.19
471,12,0.22
472,12,1
473,12,0.61
474,12,0.44
475,12,1
476,12,1
477,12,0.03
478,12,0.57
480,12,1
481,12,1
482,12,0.89
483,12,1
484,12,0.17
486,12,0.36
487,12,0.75
491,12,1
492,12,0.68
493,12,0.71
494,12,0.12
495,12,0.93
496,12,0.97
497,12,0.65
499,12,0.42
501,12,1
502,12,1
503,12,0.87
504,12,1
505,12,0.03
506,12,1
507,12,0.99
508,12,1
509,12,1
510,12,0.64
511,12,1
512,12,0.96
513,12,0.51
514,12,1
515,12,1
516,12,0.44
517,12,1
518,12,1
519,12,1
522,12,1
523,12,0.7
524,12,0.54
525,12,1
528,12,0.22
530,12,0.3
532,12,0.48
533,12,0.75
534,12,0.08
535,12,1
536,12,0.99
537,12,1
538,12,1
539,12,1
540,12,1
541,12,1
542,12,0.47
544,12,0.73
545,12,0.54
546,12,0.23
547,12,1
550,12,1
551,12,1
552,12,1
553,12,0.28
554,12,1
555,12,1
557,12,0.42
558,12,0.27
559,12,1
563,12,0.36
564,12,1
565,12,1
568,12,0.88
569,12,1
570,12,1
571,12,1
572,12,0.09
575,12,0.47
577,12,0.37
578,12,1
579,12,1
580,12,1
582,12,0.43
583,12,0.97
584,12,1
585,12,0.64
586,12,0.37
587,12,0.51
589,12,0.57
590,12,0.75
591,12,1
592,12,0.14
593,12,1
594,12,1
595,12,0.64
597,12,1
599,12,0.56
600,12,0.54
2,13,1
3,13,0.69
5,13,1
6,13,0.04
7,13,1
9,13,1
10,13,0.01
11,13,0.17
14,13,1
16,13,1
17,13,0.12
19,13,1
20,13,0.85
21,13,0.94
22,13,1
25,13,1
28,13,1
29,13,1
30,13,0.24
31,13,0.21
32,13,0.27
34,13,0.24
35,13,1
36,13,0.13
37,13,0.53
40,13,0.72
42,13,0.89
43,13,0.13
48,13,0.98
49,13,1
51,13,0.12
54,13,0.72
55,13,1
58,13,1
61,13,1
63,13,0.05
65,13,1
66,13,0.67
67,13,1
68,13,0.16
69,13,0.77
72,13,0.95
73,13,0.79
74,13,0.25
76,13,1
79,13,0.05
80,13,0.12
82,13,0.46
85,13,0.7
86,13,1
87,13,1
88,13,0.5
90,13,0.19
91,13,1
93,13,1
95,13,0.15
96,13,1
98,13,1
102,13,0.12
105,13,0.15
107,13,1
110,13,0.14
111,13,0.77
113,13,0.84
117,13,1
121,13,0.17
122,13,1
125,13,1
126,13,1
127,13,0.42
128,13,0.88
129,13,0.66
131,13,1
132,13,0.05
133,13,0.13
135,13,1
136,13,0.14
137,13,1
138,13,0.11
139,13,0.02
140,13,1
143,13,0.16
145,13,0.15
146,13,0.79
150,13,0.96
151,13,1
152,13,0.79
155,13,0.8
156,13,0.93
157,13,1
159,13,0.3
162,13,0.01
163,13,1
167,13,0.78
168,13,1
169,13,0.78
172,13,1
175,13,0.8
177,13,0.07
178,13,1
179,13,0.26
183,13,0.19
185,13,0.18
186,13,0.13
190,13,1
193,13,0.17
194,13,1
196,13,1
197,13,0.3
200,13,1
201,13,1
202,13,0.18
204,13,1
207,13,0.54
208,13,0.29
209,13,0.57
215,13,0.92
217,13,0.86
218,13,0.15
219,13,1
220,13,0.69
226,13,1
229,13,0.11
232,13,0.29
233,13,1
235,13,0.22
239,13,1
242,13,0.29
245,13,1
249,13,0.77
250,13,1
252,13,0.23
253,13,1
255,13,0.97
256,13,0.03
257,13,1
261,13,0.66
262,13,0.94
266,13,1
268,13,0.08
273,13,0.33
274,13,0.77
276,13,1
277,13,0.12
278,13,1
281,13,0.23
282,13,1
283,13,1
285,13,1
288,13,0.98
293,13,1
294,13,0.09
295,13,0.76
297,13,0.5
302,13,0.84
303,13,0.17
305,13,0.91
307,13,1
309,13,0.47
310,13,1
313,13,0.02
314,13,1
319,13,0.46
320,13,0.31
325,13,0.06
327,13,0.23
328,13,0.88
329,13,1
330,13,1
331,13,1
334,13,0.06
335,13,1
337,13,0.05
341,13,1
343,13,0.14
347,13,0.32
350,13,1
351,13,0.14
352,13,0.43
353,13,1
354,13,0.72
356,13,0.07
358,13,0.12
360,13,0.12
361,13,1
364,13,0.58
371,13,0.62
374,13,0.06
379,13,0.26
383,13,0.02
384,13,1
385,13,1
386,13,1
391,13,0.19
393,13,1
396,13,1
397,13,0.24
398,13,0.2
399,13,0.12
401,13,0.82
402,13,1
403,13,0.22
404,13,0.37
406,13,0.8
409,13,1
412,13,0.11
413,13,0.85
415,13,0.76
417,13,0.45
419,13,0.01
420,13,0.06
423,13,0.69
427,13,0.06
428,13,1
431,13,0.78
432,13,0.15
433,13,1
436,13,0.66
437,13,0.93
439,13,0.46
441,13,0.18
442,13,1
444,13,0.3
445,13,1
448,13,1
452,13,0.28
454,13,1
455,13,1
456,13,0.06
457,13,0.9
458,13,0.01
461,13,1
463,13,0.08
465,13,0.25
466,13,0.93
467,13,0.1
468,13,1
471,13,0.17
472,13,0.72
475,13,0.37
476,13,0.97
478,13,0.12
480,13,1
481,13,0.31
482,13,1
483,13,0.11
484,13,0.1
487,13,1
491,13,0.81
495,13,1
496,13,0.83
499,13,0.04
501,13,1
502,13,0.99
503,13,1
504,13,1
505,13,0.16
506,13,0.74
507,13,0.48
508,13,0.98
509,13,1
510,13,0.2
511,13,0.66
512,13,0.94
514,13,0.8
515,13,1
517,13,1
518,13,0.3
519,13,1
522,13,0.76
525,13,0.5
532,13,0.1
535,13,0.81
536,13,1
537,13,1
538,13,1
539,13,1
540,13,1
541,13,1
542,13,0.06
545,13,0.01
547,13,1
550,13,1
551,13,0.17
552,13,0.28
553,13,0.16
554,13,1
555,13,1
559,13,0.66
560,13,0.1
564,13,0.53
565,13,1
568,13,1
569,13,0.31
570,13,0.65
571,13,0.77
578,13,1
579,13,1
580,13,1
583,13,1
584,13,0.89
587,13,0.23
589,13,0.19
590,13,0.23
591,13,1
592,13,0.09
593,13,0.94
594,13,0.46
597,13,0.49
2,14,1
3,14,0.2
5,14,1
7,14,1
9,14,0.44
14,14,1
16,14,1
19,14,1
20,14,1
21,14,0.94
22,14,0.78
25,14,1
28,14,0.45
29,14,0.85
32,14,0.64
34,14,0.23
35,14,1
37,14,0.21
40,14,0.1
42,14,1
48,14,0.29
49,14,1
54,14,0.6
55,14,0.86
58,14,0.95
61,14,1
65,14,1
67,14,1
69,14,0.8
72,14,1
73,14,0.85
74,14,0.46
76,14,0.87
82,14,0.08
85,14,0.27
86,14,0.97
87,14,1
88,14,0.51
91,14,0.89
93,14,0.6
96,14,0.4
98,14,1
107,14,1
111,14,0.64
112,14,0.75
113,14,1
117,14,0.98
122,14,0.84
125,14,1
126,14,0.88
127,14,0.53
128,14,0.4
129,14,0.34
131,14,1
133,14,0.02
135,14,0.04
137,14,1
138,14,0.64
140,14,1
145,14,0.36
146,14,1
150,14,0.8
151,14,0.64
152,14,1
155,14,0.42
156,14,0.06
157,14,1
163,14,1
167,14,1
168,14,0.81
169,14,1
172,14,1
175,14,0.74
178,14,1
179,14,0.32
186,14,0.44
190,14,0.02
194,14,0.51
196,14,1
197,14,0.72
200,14,1
201,14,1
204,14,1
207,14,0.49
208,14,0.66
209,14,0.45
215,14,0.41
217,14,1
219,14,0.16
220,14,0.59
226,14,0.35
232,14,0.27
233,14,0.75
239,14,1
245,14,1
249,14,0.42
250,14,1
252,14,0.27
253,14,0.87
255,14,0.12
256,14,0.01
257,14,0.21
261,14,0.57
262,14,0.34
266,14,1
273,14,0.17
274,14,0.22
276,14,0.77
277,14,0.64
278,14,1
282,14,1
283,14,0.44
285,14,1
288,14,0.96
293,14,0.84
295,14,0.66
297,14,0.25
302,14,0.45
303,14,0.19
305,14,0.22
307,14,0.76
309,14,0.26
310,14,0.75
314,14,1
319,14,0.48
320,14,0.11
328,14,0.63
329,14,1
330,14,1
331,14,1
335,14,0.89
341,14,1
347,14,0.35
350,14,0.46
352,14,0.33
354,14,0.09
356,14,0.7
358,14,0.44
361,14,0.99
364,14,0.17
371,14,0.37
384,14,1
385,14,0.81
386,14,1
391,14,0.52
393,14,1
396,14,1
397,14,0.3
398,14,0.39
401,14,0.37
402,14,0.24
403,14,0.43
404,14,0.29
406,14,0.77
409,14,0.91
413,14,1
415,14,0.2
417,14,0.73
419,14,0.37
420,14,0.78
423,14,0.77
428,14,1
431,14,1
433,14,1
436,14,0.22
437,14,0.5
439,14,0.56
442,14,0.78
444,14,0.09
445,14,0.6
448,14,1
452,14,0.42
454,14,1
455,14,1
457,14,1
459,14,0.42
461,14,0.75
466,14,0.44
468,14,1
472,14,0.35
475,14,0.12
476,14,1
480,14,0.76
481,14,0.23
482,14,0.88
483,14,0.09
487,14,1
491,14,0.32
495,14,0.69
496,14,0.78
501,14,0.14
502,14,1
503,14,0.99
504,14,1
506,14,0.25
507,14,0.28
508,14,1
509,14,1
511,14,0.63
512,14,0.67
514,14,1
515,14,1
517,14,0.13
518,14,0.08
519,14,0.91
522,14,0.7
525,14,0.54
535,14,0.77
536,14,1
537,14,1
538,14,0.35
539,14,1
540,14,0.96
541,14,1
547,14,1
550,14,1
551,14,0.07
552,14,0.08
554,14,1
555,14,1
559,14,0.26
564,14,0.7
565,14,0.08
568,14,1
570,14,0.27
571,14,0.87
578,14,1
579,14,1
580,14,0.49
584,14,1
591,14,1
593,14,0.5
594,14,0.3
597,14,0.58
2,15,1
3,15,0.89
4,15,0.21
5,15,0.96
6,15,0.76
7,15,0.23
9,15,0.83
10,15,0.51
11,15,0.53
12,15,0.13
13,15,0.68
14,15,0.38
15,15,0.01
16,15,0.68
17,15,0.4
19,15,0.4
20,15,0.29
21,15,0.14
22,15,0.82
23,15,0.16
24,15,0.62
25,15,0.98
28,15,0.63
29,15,0.09
30,15,0.07
31,15,0.76
32,15,0.94
33,15,0.01
34,15,1
35,15,0.88
36,15,0.21
37,15,0.52
39,15,0.57
40,15,0.74
41,15,0.29
42,15,0.49
43,15,0.44
44,15,0.81
47,15,0.86
48,15,0.53
49,15,0.31
50,15,0.46
51,15,0.43
53,15,0.5
54,15,0.63
55,15,0.15
57,15,0.14
58,15,0.06
60,15,0.19
61,15,0.67
63,15,0.49
64,15,0.35
65,15,0.05
66,15,0.62
67,15,0.69
68,15,0.6
69,15,0.63
71,15,0.28
72,15,0.48
73,15,0.23
74,15,0.67
76,15,0.91
77,15,0.29
79,15,0.31
80,15,0.31
82,15,0.67
83,15,0.02
84,15,0.36
85,15,0.6
86,15,0.04
87,15,0.09
88,15,0.56
89,15,0.05
90,15,0.54
91,15,0.62
93,15,0.93
94,15,0.37
95,15,0.06
96,15,0.52
98,15,0.57
102,15,0.89
105,15,0.71
106,15,0.01
107,15,0.8
108,15,0.69
109,15,0.02
111,15,0.75
112,15,0.57
113,15,0.19
114,15,0.13
115,15,0.21
117,15,0.79
121,15,0.43
122,15,0.45
125,15,0.66
126,15,0.18
127,15,0.79
128,15,0.92
129,15,0.88
130,15,0.77
131,15,0.68
132,15,0.51
133,15,0.62
135,15,0.88
136,15,0.07
137,15,0.65
138,15,0.71
139,15,1
140,15,0.52
141,15,0.5
142,15,0.1
143,15,0.62
145,15,0.98
146,15,0.65
149,15,0.27
150,15,0.94
151,15,0.72
152,15,0.54
155,15,0.65
156,15,0.54
157,15,0.15
159,15,0.23
160,15,0.17
161,15,0.95
162,15,0.57
163,15,0.29
166,15,0.41
167,15,0.72
168,15,0.35
169,15,0.77
170,15,0.27
172,15,0.12
173,15,0.8
175,15,0.7
177,15,0.03
178,15,0.82
179,15,0.58
182,15,0.35
183,15,0.77
184,15,0.39
185,15,0.15
186,15,0.68
187,15,0.33
190,15,0.68
192,15,0.54
193,15,0.64
194,15,0.64
195,15,0.48
196,15,0.2
197,15,0.52
198,15,0.19
200,15,0.4
201,15,0.39
202,15,0.21
203,15,0.07
204,15,0.63
205,15,0.04
206,15,0.61
207,15,0.55
208,15,0.7
209,15,0.82
210,15,0.41
211,15,0.15
212,15,0.2
213,15,0.31
214,15,0.55
215,15,0.76
217,15,0.79
218,15,0.2
219,15,0.75
220,15,0.75
222,15,0.01
223,15,0.16
225,15,0.3
226,15,0.71
227,15,0.46
229,15,0.89
231,15,0.4
232,15,0.57
233,15,0.41
235,15,0.67
236,15,0.47
238,15,0.45
239,15,0.87
240,15,0.12
241,15,0.03
242,15,0.99
245,15,0.41
246,15,0.1
248,15,0.06
249,15,0.98
250,15,0.03
251,15,0.53
252,15,0.71
253,15,0.45
254,15,0.3
255,15,0.96
256,15,0.95
257,15,0.57
258,15,1
260,15,0.24
261,15,0.56
262,15,0.57
266,15,0.69
267,15,0.83
268,15,0.22
271,15,0.4
273,15,0.8
274,15,0.52
275,15,0.45
276,15,0.42
277,15,0.53
278,15,0.02
279,15,0.74
281,15,0.68
282,15,0.24
283,15,0.85
284,15,0.22
285,15,0.78
288,15,0.32
289,15,0.5
290,15,0.92
293,15,0.51
294,15,0.43
295,15,0.69
297,15,0.5
300,15,0.72
301,15,0.81
302,15,0.78
303,15,0.99
305,15,0.86
307,15,0.59
308,15,0.85
309,15,0.64
310,15,0.1
311,15,0.21
312,15,0.84
313,15,0.36
314,15,0.98
315,15,0.48
317,15,0.31
318,15,0.01
319,15,0.75
320,15,0.76
321,15,0.34
322,15,0.16
323,15,0.3
325,15,0.03
327,15,0.14
328,15,0.96
329,15,0.88
330,15,0.42
331,15,0.14
334,15,0.08
335,15,0.48
336,15,0.19
337,15,0.9
338,15,0.48
340,15,0.44
341,15,0.58
342,15,0.47
343,15,0.45
344,15,0.29
345,15,0.02
346,15,0.22
347,15,0.99
348,15,0.03
349,15,0.6
350,15,0.66
351,15,0.12
352,15,0.73
353,15,0.8
354,15,0.51
355,15,0.11
356,15,0.74
358,15,0.58
360,15,0.51
364,15,0.92
366,15,0.23
368,15,0.28
369,15,0.98
370,15,0.69
371,15,0.95
372,15,0.48
373,15,0.03
375,15,0.62
376,15,0.35
377,15,0.33
379,15,0.54
380,15,0.42
382,15,0.23
383,15,0.49
384,15,0.42
385,15,0.47
386,15,0.21
388,15,0.36
391,15,0.71
392,15,0.49
393,15,0.4
396,15,0.87
397,15,0.84
398,15,0.68
399,15,0.85
400,15,0.63
401,15,0.5
402,15,0.94
403,15,0.85
404,15,0.69
405,15,0.41
406,15,0.6
407,15,0.26
409,15,0.96
410,15,0.35
412,15,0.63
413,15,0.64
414,15,0.42
415,15,0.65
416,15,0.01
417,15,0.62
419,15,0.8
420,15,0.9
421,15,0.37
423,15,0.72
424,15,0.42
425,15,0.44
426,15,0.17
427,15,0.4
428,15,0.83
429,15,0.19
430,15,0.14
431,15,0.48
432,15,0.74
433,15,0.52
434,15,0.03
436,15,0.8
437,15,0.93
439,15,0.55
440,15,0.57
441,15,0.26
442,15,0.73
443,15,0.22
444,15,0.59
445,15,0.96
446,15,0.4
447,15,0.21
448,15,0.18
450,15,0.63
452,15,0.91
454,15,0.11
455,15,0.08
456,15,0.33
457,15,0.51
458,15,0.35
459,15,0.81
460,15,0.31
461,15,0.96
462,15,0.13
463,15,0.67
464,15,0.04
465,15,0.49
466,15,0.68
467,15,0.8
468,15,0.12
469,15,0.11
471,15,0.66
472,15,0.93
473,15,0.56
474,15,0.39
475,15,0.72
477,15,0.21
478,15,0.08
480,15,0.54
481,15,0.72
482,15,0.71
483,15,0.53
484,15,0.13
486,15,0.49
487,15,0.97
491,15,0.82
492,15,0.28
493,15,0.78
495,15,0.63
496,15,0.07
497,15,0.13
499,15,0.67
501,15,0.67
502,15,0.3
503,15,0.55
504,15,0.15
505,15,0.19
506,15,0.5
507,15,0.5
508,15,0.84
509,15,0.1
510,15,0.24
511,15,0.95
512,15,0.71
513,15,0.61
515,15,0.13
516,15,0.02
517,15,0.78
518,15,0.95
519,15,0.86
522,15,0.78
523,15,0.43
524,15,0.19
525,15,0.97
528,15,0.21
530,15,0.07
532,15,0.02
533,15,0.33
534,15,0.05
535,15,0.77
536,15,0.53
537,15,0.8
538,15,0.95
539,15,0.13
540,15,0.56
541,15,0.73
542,15,0.88
544,15,0.32
545,15,0.23
546,15,0.75
547,15,0.11
551,15,0.85
552,15,0.53
553,15,0.21
554,15,0.46
555,15,0.06
557,15,0.4
558,15,0.27
559,15,0.77
560,15,0.38
563,15,0.03
564,15,0.72
565,15,0.59
568,15,0.58
569,15,0.65
570,15,0.72
571,15,0.47
572,15,0.23
575,15,0.21
577,15,0.01
578,15,0.07
579,15,0.11
580,15,0.96
582,15,0.05
583,15,0.82
584,15,0.49
585,15,0.83
586,15,0.7
587,15,0.61
589,15,0.31
590,15,0.7
591,15,0.4
592,15,0.26
593,15,0.56
594,15,0.98
595,15,0.32
597,15,0.66
599,15,0.71
600,15,0.04
2,16,0.99
3,16,1
4,16,0.43
5,16,0.35
6,16,0.9
7,16,0.32
9,16,1
10,16,0.56
11,16,0.77
12,16,0.06
13,16,0.92
14,16,0.57
15,16,0.35
16,16,0.64
17,16,0.66
19,16,0.46
20,16,0.21
21,16,0.26
22,16,1
23,16,0.97
24,16,0.26
25,16,1
28,16,0.97
29,16,0.98
30,16,0.52
31,16,0.47
32,16,1
33,16,0.2
34,16,0.73
35,16,0.48
36,16,0.62
37,16,1
39,16,0.84
40,16,0.87
41,16,0.13
42,16,0.35
43,16,0.71
44,16,0.99
47,16,0.25
48,16,0.72
49,16,0.23
50,16,0.03
51,16,0.17
53,16,0.6
54,16,1
55,16,0.22
57,16,0.06
58,16,0.51
60,16,0.93
61,16,0.7
63,16,0.58
64,16,0.19
65,16,0.42
66,16,1
67,16,0.95
68,16,0.7
69,16,0.97
71,16,0.39
72,16,1
73,16,0.52
74,16,0.8
76,16,1
77,16,0.95
79,16,0.3
80,16,0.13
82,16,1
83,16,0.1
84,16,0.66
85,16,1
86,16,0.96
87,16,0.91
88,16,0.6
89,16,0.04
90,16,0.64
91,16,0.37
93,16,1
94,16,0.36
95,16,0.05
96,16,0.63
98,16,1
100,16,0.43
102,16,0.98
105,16,0.44
106,16,0.94
107,16,0.62
108,16,0.99
109,16,0.47
110,16,0.62
111,16,1
112,16,0.58
113,16,0.87
114,16,0.92
115,16,0.76
117,16,0.88
121,16,0.39
122,16,0.96
125,16,0.83
126,16,0.29
127,16,1
128,16,0.86
129,16,0.95
130,16,0.62
131,16,1
132,16,0.54
133,16,1
135,16,0.94
136,16,0.38
137,16,0.46
138,16,0.93
139,16,0.27
140,16,0.38
141,16,0.07
142,16,0.91
143,16,0.63
145,16,0.95
146,16,0.33
149,16,0.9
150,16,0.58
151,16,0.81
152,16,0.42
155,16,0.81
156,16,0.9
157,16,0.68
159,16,0.37
160,16,0.6
161,16,0.68
162,16,0.73
163,16,1
166,16,0.73
167,16,0.57
168,16,1
169,16,0.22
170,16,0.23
172,16,0.31
173,16,1
175,16,0.65
177,16,0.14
178,16,0.69
179,16,1
182,16,0.2
183,16,0.26
184,16,0.94
185,16,0.16
186,16,0.71
187,16,1
190,16,1
192,16,0.79
193,16,0.27
194,16,1
195,16,0.62
196,16,0.29
197,16,0.65
198,16,0.62
200,16,1
201,16,0.98
202,16,0.01
203,16,0.34
204,16,0.25
205,16,0.69
206,16,0.92
207,16,0.58
208,16,1
209,16,0.67
210,16,0.74
211,16,0.26
212,16,0.51
213,16,0.75
214,16,0.52
215,16,0.89
217,16,1
218,16,1
219,16,0.51
220,16,0.78
222,16,0.2
223,16,0.48
225,16,0.33
226,16,1
227,16,0.81
229,16,0.78
231,16,0.88
232,16,1
233,16,0.98
235,16,0.62
236,16,0.95
238,16,0.25
239,16,1
240,16,0.26
241,16,0.43
242,16,0.97
245,16,0.76
246,16,0.12
248,16,0.43
249,16,0.54
250,16,0.51
251,16,0.65
252,16,1
253,16,1
254,16,0.12
255,16,1
256,16,0.7
257,16,1
258,16,0.43
260,16,0.02
261,16,1
262,16,0.91
266,16,0.22
267,16,0.39
268,16,0.34
271,16,0.07
273,16,0.57
274,16,1
275,16,0.97
276,16,1
