payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,usa,1,1.0,2018-06-01,950,712,,,false
SAGEPAY,usa,1,1.0,2018-06-01,932,415,,,true
SAGEPAY,usa,1,1.0,2018-06-01,717,6,,,true
SAGEPAY,usa,1,1.0,2018-06-01,602,996,113,72,false
SAGEPAY,usa,1,,2018-06-01,587,1197,,,true
PAYPAL,usa,1,1.0,2018-06-01,583,38,,,true
SAGEPAY,swe,1,1.0,2018-06-01,583,90,5,18,false
SAGEPAY,can,1,1.0,2018-06-01,525,540,,,true
SAGEPAY,gbr,6,1.0,2018-06-01,524,108,,,false
SAGEPAY,aus,6,,2018-06-01,304,159,,,false
SAGEPAY,usa,1,1.0,2018-05-01,963,23,,,true
SAGEPAY,usa,1,1.0,2018-05-01,919,712,,,false
SAGEPAY,usa,1,1.0,2018-05-01,901,415,,,true
SAGEPAY,usa,1,1.0,2018-05-01,686,6,,,true
SAGEPAY,usa,1,1.0,2018-05-01,571,883,40,113,false
SAGEPAY,usa,1,,2018-05-01,556,1197,,,true
PAYPAL,usa,1,1.0,2018-05-01,552,38,,,true
SAGEPAY,swe,1,1.0,2018-05-01,552,87,3,5,false
SAGEPAY,can,1,1.0,2018-05-01,494,540,,,true
SAGEPAY,gbr,6,1.0,2018-05-01,493,108,,,false
SAGEPAY,aus,6,,2018-05-01,273,159,,,false
SAGEPAY,can,1,1.0,2018-06-01,843,115,,,true
SAGEPAY,swe,1,1.0,2018-06-01,833,16,,,true
SAGEPAY,phl,1,1.0,2018-06-01,746,186,,,true
SAGEPAY,rou,1,,2018-06-01,730,88,11,8,false
SAGEPAY,usa,1,1.0,2018-06-01,612,8,,,true
SAGEPAY,usa,1,1.0,2018-06-01,599,300,,,true
PAYPAL,ukr,1,1.0,2018-06-01,553,140,,,true
PAYPAL,usa,6,1.0,2018-06-01,436,229,,,true
SAGEPAY,ind,12,1.0,2018-06-01,427,824,,,true
SAGEPAY,usa,6,1.0,2018-06-01,138,54,,,false
SAGEPAY,usa,1,1.0,2018-06-01,117,290,52,52,false
SAGEPAY,usa,1,1.0,2018-06-01,1046,178,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1028,96,,,true
SAGEPAY,pol,1,1.0,2018-06-01,1024,215,,,true
SAGEPAY,usa,12,1.0,2018-06-01,993,244,3,2,true
SAGEPAY,per,1,1.0,2018-06-01,849,42,,,false
OFFLINE,USA,1,1.0,2018-06-01,834,,,,true
SAGEPAY,lka,1,1.0,2018-06-01,683,73,,,false
PAYPAL,cze,1,1.0,2018-06-01,641,283,,,true
SAGEPAY,usa,1,1.0,2018-06-01,574,11,,,true
SAGEPAY,usa,6,,2018-06-01,548,68,,,false
SAGEPAY,usa,6,1.0,2018-06-01,218,177,2,20,false
SAGEPAY,gbr,1,1.0,2018-06-01,1043,53,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1041,319,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1028,288,,,true
PAYPAL,usa,1,1.0,2018-06-01,943,109,,,true
PAYPAL,usa,1,1.0,2018-06-01,908,306,,,true
SAGEPAY,usa,1,1.0,2018-06-01,874,151,,,true
SAGEPAY,can,1,1.0,2018-06-01,622,155,,,true
SAGEPAY,usa,6,1.0,2018-06-01,502,864,,,false
SAGEPAY,usa,6,,2018-06-01,295,1097,,14,false
SAGEPAY,dnk,1,1.0,2018-06-01,31,12,8,,false
SAGEPAY,usa,1,1.0,2018-06-01,14,5,5,,false
SAGEPAY,deu,1,1.0,2018-04-01,978,676,6,5,false
PAYPAL,fra,1,,2018-04-01,854,190,,,true
SAGEPAY,usa,1,1.0,2018-04-01,654,67,,,true
SAGEPAY,usa,1,1.0,2018-04-01,628,34,,,false
SAGEPAY,usa,1,1.0,2018-04-01,504,189,,,true
SAGEPAY,usa,6,1.0,2018-04-01,392,448,3,,true
PAYPAL,usa,1,1.0,2018-04-01,371,317,,,true
SAGEPAY,swe,6,1.0,2018-04-01,323,4,,,false
PAYPAL,usa,1,1.0,2018-04-01,210,550,69,,true
PAYPAL,ita,12,,2018-04-01,127,623,,17,false
SAGEPAY,hkg,6,1.0,2018-04-01,38,104,11,,false
SAGEPAY,can,1,1.0,2018-04-01,782,115,,,true
SAGEPAY,swe,1,1.0,2018-04-01,772,16,,,true
SAGEPAY,phl,1,1.0,2018-04-01,685,186,,,true
SAGEPAY,rou,1,,2018-04-01,669,77,,,false
SAGEPAY,usa,1,1.0,2018-04-01,551,8,,,true
SAGEPAY,usa,1,1.0,2018-04-01,538,300,,,true
PAYPAL,ukr,1,1.0,2018-04-01,492,140,,,true
PAYPAL,usa,6,1.0,2018-04-01,375,229,,,true
SAGEPAY,ind,12,1.0,2018-04-01,366,824,78,,true
SAGEPAY,usa,6,1.0,2018-04-01,77,54,2,,false
SAGEPAY,usa,1,1.0,2018-04-01,56,211,139,31,false
PAYPAL,sgp,1,1.0,2018-04-01,910,281,,,true
OFFLINE,deu,12,1.0,2018-04-01,900,356,2,,false
PAYPAL,usa,1,1.0,2018-04-01,835,374,27,3,true
PAYPAL,usa,1,,2018-04-01,758,91,,,true
SAGEPAY,ind,1,1.0,2018-04-01,679,27,,,false
SAGEPAY,gbr,1,,2018-04-01,621,104,,,false
SAGEPAY,ind,6,,2018-04-01,437,142,,,false
PAYPAL,usa,6,1.0,2018-04-01,211,721,4,42,false
SAGEPAY,usa,6,,2018-04-01,172,279,,,false
PAYPAL,fra,6,1.0,2018-04-01,98,396,59,2,false
SAGEPAY,usa,1,1.0,2018-04-01,35,36,15,,false
SAGEPAY,usa,1,1.0,2018-05-01,1004,414,,,true
SAGEPAY,swe,1,1.0,2018-05-01,957,301,,,true
OFFLINE,deu,12,1.0,2018-05-01,949,41,,,true
SAGEPAY,usa,1,1.0,2018-05-01,920,18,,,true
SAGEPAY,deu,1,1.0,2018-05-01,859,578,82,39,false
SAGEPAY,usa,1,,2018-05-01,854,189,8,56,false
SAGEPAY,usa,1,1.0,2018-05-01,720,92,,,true
SAGEPAY,can,1,1.0,2018-05-01,664,210,,,true
SAGEPAY,usa,1,1.0,2018-05-01,619,6,,,true
SAGEPAY,can,1,1.0,2018-05-01,609,4,,,true
PAYPAL,usa,6,1.0,2018-05-01,342,86,,,true
SAGEPAY,deu,1,1.0,2018-05-01,1008,681,5,17,false
PAYPAL,fra,1,,2018-05-01,884,190,,,true
SAGEPAY,usa,1,1.0,2018-05-01,684,67,,,true
SAGEPAY,usa,1,1.0,2018-05-01,658,34,,,false
SAGEPAY,usa,1,1.0,2018-05-01,534,189,,,true
SAGEPAY,usa,6,1.0,2018-05-01,422,448,,,true
PAYPAL,usa,1,1.0,2018-05-01,401,317,,,true
SAGEPAY,swe,6,1.0,2018-05-01,353,4,,,false
PAYPAL,usa,1,1.0,2018-05-01,240,550,,,true
PAYPAL,ita,12,,2018-05-01,157,640,17,16,false
SAGEPAY,hkg,6,1.0,2018-05-01,68,104,,,false
SAGEPAY,can,1,1.0,2018-05-01,812,115,,,true
SAGEPAY,swe,1,1.0,2018-05-01,802,16,,,true
SAGEPAY,phl,1,1.0,2018-05-01,715,186,,,true
SAGEPAY,rou,1,,2018-05-01,699,77,,11,false
SAGEPAY,usa,1,1.0,2018-05-01,581,8,,,true
SAGEPAY,usa,1,1.0,2018-05-01,568,300,,,true
PAYPAL,ukr,1,1.0,2018-05-01,522,140,,,true
PAYPAL,usa,6,1.0,2018-05-01,405,229,,,true
SAGEPAY,ind,12,1.0,2018-05-01,396,824,,,true
SAGEPAY,usa,6,1.0,2018-05-01,107,54,,,false
SAGEPAY,usa,1,1.0,2018-05-01,86,242,31,52,false
SAGEPAY,usa,6,1.0,2018-02-01,907,141,,1,false
SAGEPAY,swe,1,1.0,2018-02-01,899,19,,,true
PAYPAL,gbr,1,1.0,2018-02-01,877,81,,,true
SAGEPAY,usa,12,,2018-02-01,714,1280,69,62,false
SAGEPAY,usa,1,1.0,2018-02-01,709,237,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,617,22,,,true
SAGEPAY,mex,1,1.0,2018-02-01,560,66,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,489,29,,,true
SAGEPAY,usa,1,1.0,2018-02-01,488,52,,,true
SAGEPAY,ind,6,1.0,2018-02-01,403,1310,,,true
PAYPAL,usa,6,,2018-02-01,232,493,,1,false
SAGEPAY,usa,1,1.0,2018-03-01,954,330,,,true
SAGEPAY,usa,1,1.0,2018-03-01,680,53,,,true
PAYPAL,isr,1,,2018-03-01,679,232,,,true
PAYPAL,can,1,1.0,2018-03-01,668,320,,,true
SAGEPAY,mex,1,1.0,2018-03-01,635,26,,,true
SAGEPAY,sgp,1,1.0,2018-03-01,424,73,,,true
SAGEPAY,usa,12,1.0,2018-03-01,307,20,,2,false
PAYPAL,usa,12,1.0,2018-03-01,186,1,,,false
SAGEPAY,usa,12,,2018-03-01,183,527,39,101,false
SAGEPAY,usa,12,,2018-03-01,175,383,8,2,false
SAGEPAY,usa,1,1.0,2018-03-01,170,46,2,,true
SAGEPAY,usa,1,1.0,2018-06-01,1035,414,,,true
SAGEPAY,swe,1,1.0,2018-06-01,988,301,,,true
OFFLINE,deu,12,1.0,2018-06-01,980,41,,,true
SAGEPAY,usa,1,1.0,2018-06-01,951,18,,,true
SAGEPAY,deu,1,1.0,2018-06-01,890,619,39,24,false
SAGEPAY,usa,1,,2018-06-01,885,250,56,,false
SAGEPAY,usa,1,1.0,2018-06-01,751,92,,,true
SAGEPAY,can,1,1.0,2018-06-01,695,210,,,true
SAGEPAY,usa,1,1.0,2018-06-01,650,6,,,true
SAGEPAY,can,1,1.0,2018-06-01,640,4,,,true
PAYPAL,usa,6,1.0,2018-06-01,373,86,,,true
SAGEPAY,usa,1,1.0,2018-02-01,926,330,,,true
SAGEPAY,usa,1,1.0,2018-02-01,652,53,,,true
PAYPAL,isr,1,,2018-02-01,651,232,,,true
PAYPAL,can,1,1.0,2018-02-01,640,320,,,true
SAGEPAY,mex,1,1.0,2018-02-01,607,26,,,true
SAGEPAY,sgp,1,1.0,2018-02-01,396,73,,,true
SAGEPAY,usa,12,1.0,2018-02-01,279,20,,,false
PAYPAL,usa,12,1.0,2018-02-01,158,1,,,false
SAGEPAY,usa,12,,2018-02-01,155,488,29,39,false
SAGEPAY,usa,12,,2018-02-01,147,369,19,8,false
SAGEPAY,usa,1,1.0,2018-02-01,142,44,,2,true
SAGEPAY,usa,1,1.0,2018-02-01,926,178,10,,false
SAGEPAY,usa,1,1.0,2018-02-01,908,96,,,true
SAGEPAY,pol,1,1.0,2018-02-01,904,215,,,true
SAGEPAY,usa,12,1.0,2018-02-01,873,229,,,true
SAGEPAY,per,1,1.0,2018-02-01,729,42,,,false
OFFLINE,USA,1,1.0,2018-02-01,715,,,,true
SAGEPAY,lka,1,1.0,2018-02-01,563,73,,,false
PAYPAL,cze,1,1.0,2018-02-01,521,282,,1,true
SAGEPAY,usa,1,1.0,2018-02-01,454,11,,,true
SAGEPAY,usa,6,,2018-02-01,428,68,1,,false
SAGEPAY,usa,6,1.0,2018-02-01,98,175,,,false
SAGEPAY,usa,1,1.0,2018-04-01,985,330,,,true
SAGEPAY,usa,1,1.0,2018-04-01,711,53,,,true
PAYPAL,isr,1,,2018-04-01,710,232,,,true
PAYPAL,can,1,1.0,2018-04-01,699,320,,,true
SAGEPAY,mex,1,1.0,2018-04-01,665,26,,,true
SAGEPAY,sgp,1,1.0,2018-04-01,455,73,,,true
SAGEPAY,usa,12,1.0,2018-04-01,338,22,2,,false
PAYPAL,usa,12,1.0,2018-04-01,217,1,,,false
SAGEPAY,usa,12,,2018-04-01,214,628,101,29,false
SAGEPAY,usa,12,,2018-04-01,206,385,2,4,false
SAGEPAY,usa,1,1.0,2018-04-01,201,46,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1015,178,,,true
SAGEPAY,usa,1,1.0,2018-05-01,997,96,,,true
SAGEPAY,pol,1,1.0,2018-05-01,993,215,,,true
SAGEPAY,usa,12,1.0,2018-05-01,962,239,2,3,true
SAGEPAY,per,1,1.0,2018-05-01,818,42,,,false
OFFLINE,USA,1,1.0,2018-05-01,803,,,,true
SAGEPAY,lka,1,1.0,2018-05-01,652,73,,,false
PAYPAL,cze,1,1.0,2018-05-01,610,283,,,true
SAGEPAY,usa,1,1.0,2018-05-01,543,11,,,true
SAGEPAY,usa,6,,2018-05-01,517,68,,,false
SAGEPAY,usa,6,1.0,2018-05-01,187,175,,2,false
PAYPAL,bel,12,1.0,2018-06-01,1001,212,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,965,101,,,true
SAGEPAY,usa,1,1.0,2018-06-01,930,25,,,true
SAGEPAY,srb,1,1.0,2018-06-01,886,249,,,true
PAYPAL,are,1,1.0,2018-06-01,856,148,,,true
SAGEPAY,usa,1,,2018-06-01,776,180,,,true
PAYPAL,aus,1,1.0,2018-06-01,645,61,,,true
SAGEPAY,usa,6,1.0,2018-06-01,443,50,,,true
SAGEPAY,aze,6,,2018-06-01,249,337,12,90,false
SAGEPAY,deu,12,1.0,2018-06-01,184,277,11,,false
PAYPAL,usa,1,,2018-06-01,0,977,1,49,false
SAGEPAY,deu,1,1.0,2018-06-01,1039,698,17,7,false
PAYPAL,fra,1,,2018-06-01,915,190,,,true
SAGEPAY,usa,1,1.0,2018-06-01,715,67,,,true
SAGEPAY,usa,1,1.0,2018-06-01,689,34,,,false
SAGEPAY,usa,1,1.0,2018-06-01,565,189,,,true
SAGEPAY,usa,6,1.0,2018-06-01,453,448,,,true
PAYPAL,usa,1,1.0,2018-06-01,432,317,,,true
SAGEPAY,swe,6,1.0,2018-06-01,384,4,,,false
PAYPAL,usa,1,1.0,2018-06-01,271,550,,,true
PAYPAL,ita,12,,2018-06-01,188,656,16,,false
SAGEPAY,hkg,6,1.0,2018-06-01,99,104,,,false
SAGEPAY,usa,1,1.0,2018-03-01,954,178,,,true
SAGEPAY,usa,1,1.0,2018-03-01,936,96,,,true
SAGEPAY,pol,1,1.0,2018-03-01,932,215,,,true
SAGEPAY,usa,12,1.0,2018-03-01,901,229,,10,true
SAGEPAY,per,1,1.0,2018-03-01,757,42,,,false
OFFLINE,USA,1,1.0,2018-03-01,743,,,,true
SAGEPAY,lka,1,1.0,2018-03-01,591,73,,,false
PAYPAL,cze,1,1.0,2018-03-01,549,283,1,,true
SAGEPAY,usa,1,1.0,2018-03-01,482,11,,,true
SAGEPAY,usa,6,,2018-03-01,456,68,,,false
SAGEPAY,usa,6,1.0,2018-03-01,126,175,,,false
SAGEPAY,usa,1,1.0,2018-04-01,909,258,14,23,false
PAYPAL,can,1,1.0,2018-04-01,866,21,,,true
SAGEPAY,usa,1,1.0,2018-04-01,710,87,,,true
PAYPAL,can,1,1.0,2018-04-01,689,84,,,true
SAGEPAY,ind,1,1.0,2018-04-01,685,32,,,false
SAGEPAY,bel,1,,2018-04-01,666,131,,,false
PAYPAL,usa,1,1.0,2018-04-01,648,306,,,true
SAGEPAY,ind,1,1.0,2018-04-01,624,1,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,497,526,,,true
SAGEPAY,deu,6,1.0,2018-04-01,443,23,,,false
SAGEPAY,usa,12,1.0,2018-04-01,124,31,,,false
SAGEPAY,usa,1,1.0,2018-04-01,974,414,,,true
SAGEPAY,swe,1,1.0,2018-04-01,927,301,,,true
OFFLINE,deu,12,1.0,2018-04-01,919,41,,,true
SAGEPAY,usa,1,1.0,2018-04-01,890,18,,,true
SAGEPAY,deu,1,1.0,2018-04-01,829,488,19,82,false
SAGEPAY,usa,1,,2018-04-01,824,186,,8,false
SAGEPAY,usa,1,1.0,2018-04-01,690,92,,,true
SAGEPAY,can,1,1.0,2018-04-01,634,210,,,true
SAGEPAY,usa,1,1.0,2018-04-01,589,6,,,true
SAGEPAY,can,1,1.0,2018-04-01,579,4,,,true
PAYPAL,usa,6,1.0,2018-04-01,312,86,,,true
SAGEPAY,usa,1,1.0,2018-04-01,985,178,,,true
SAGEPAY,usa,1,1.0,2018-04-01,967,96,,,true
SAGEPAY,pol,1,1.0,2018-04-01,963,215,,,true
SAGEPAY,usa,12,1.0,2018-04-01,932,239,10,2,true
SAGEPAY,per,1,1.0,2018-04-01,788,42,,,false
OFFLINE,USA,1,1.0,2018-04-01,773,,,,true
SAGEPAY,lka,1,1.0,2018-04-01,622,73,,,false
PAYPAL,cze,1,1.0,2018-04-01,580,283,,,true
SAGEPAY,usa,1,1.0,2018-04-01,513,11,,,true
SAGEPAY,usa,6,,2018-04-01,487,68,,,false
SAGEPAY,usa,6,1.0,2018-04-01,157,175,,,false
SAGEPAY,usa,1,1.0,2018-05-01,939,281,23,18,false
PAYPAL,can,1,1.0,2018-05-01,896,21,,,true
SAGEPAY,usa,1,1.0,2018-05-01,740,87,,,true
PAYPAL,can,1,1.0,2018-05-01,719,84,,,true
SAGEPAY,ind,1,1.0,2018-05-01,715,32,,,false
SAGEPAY,bel,1,,2018-05-01,696,131,,,false
PAYPAL,usa,1,1.0,2018-05-01,678,306,,,true
SAGEPAY,ind,1,1.0,2018-05-01,654,1,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,527,526,,,true
SAGEPAY,deu,6,1.0,2018-05-01,473,23,,,false
SAGEPAY,usa,12,1.0,2018-05-01,154,31,,,false
SAGEPAY,can,1,1.0,2018-05-01,981,71,,,true
SAGEPAY,usa,1,1.0,2018-05-01,756,79,,,true
SAGEPAY,usa,1,1.0,2018-05-01,645,1097,,,true
SAGEPAY,usa,12,,2018-05-01,617,72,,,false
PAYPAL,usa,1,1.0,2018-05-01,585,135,,,false
SAGEPAY,rou,1,1.0,2018-05-01,582,19,,,true
PAYPAL,usa,1,1.0,2018-05-01,430,6,,,true
SAGEPAY,swe,1,,2018-05-01,260,225,,,true
SAGEPAY,usa,1,,2018-05-01,114,38,3,,false
SAGEPAY,usa,6,1.0,2018-05-01,105,158,29,5,false
SAGEPAY,gbr,12,1.0,2018-05-01,25,29,29,15,false
SAGEPAY,usa,6,1.0,2018-02-01,921,615,22,10,false
SAGEPAY,deu,1,1.0,2018-02-01,918,19,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,860,32,,,true
PAYPAL,kor,1,1.0,2018-02-01,845,409,,,true
PAYPAL,esp,1,,2018-02-01,680,175,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,612,10,,,true
PAYPAL,usa,1,1.0,2018-02-01,540,,,,true
SAGEPAY,usa,1,1.0,2018-02-01,495,253,,,true
SAGEPAY,usa,1,,2018-02-01,471,506,7,217,true
SAGEPAY,gbr,6,,2018-02-01,240,115,35,1,false
PAYPAL,usa,6,,2018-02-01,49,191,67,39,false
SAGEPAY,usa,1,1.0,2018-03-01,944,414,,,true
SAGEPAY,swe,1,1.0,2018-03-01,896,301,,,true
OFFLINE,deu,12,1.0,2018-03-01,888,41,,,true
SAGEPAY,usa,1,1.0,2018-03-01,859,18,,,true
SAGEPAY,deu,1,1.0,2018-03-01,798,479,25,19,false
SAGEPAY,usa,1,,2018-03-01,793,186,,,false
SAGEPAY,usa,1,1.0,2018-03-01,659,92,,,true
SAGEPAY,can,1,1.0,2018-03-01,603,210,,,true
SAGEPAY,usa,1,1.0,2018-03-01,558,6,,,true
SAGEPAY,can,1,1.0,2018-03-01,548,4,,,true
PAYPAL,usa,6,1.0,2018-03-01,281,86,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1015,330,,,true
SAGEPAY,usa,1,1.0,2018-05-01,741,53,,,true
PAYPAL,isr,1,,2018-05-01,740,232,,,true
PAYPAL,can,1,1.0,2018-05-01,729,320,,,true
SAGEPAY,mex,1,1.0,2018-05-01,695,26,,,true
SAGEPAY,sgp,1,1.0,2018-05-01,485,73,,,true
SAGEPAY,usa,12,1.0,2018-05-01,368,22,,,false
PAYPAL,usa,12,1.0,2018-05-01,247,1,,,false
SAGEPAY,usa,12,,2018-05-01,244,657,29,,false
SAGEPAY,usa,12,,2018-05-01,236,389,4,64,false
SAGEPAY,usa,1,1.0,2018-05-01,231,46,,,true
SAGEPAY,usa,1,1.0,2018-06-01,970,299,18,8,false
PAYPAL,can,1,1.0,2018-06-01,927,21,,,true
SAGEPAY,usa,1,1.0,2018-06-01,771,87,,,true
PAYPAL,can,1,1.0,2018-06-01,750,84,,,true
SAGEPAY,ind,1,1.0,2018-06-01,746,32,,,false
SAGEPAY,bel,1,,2018-06-01,727,131,,,false
PAYPAL,usa,1,1.0,2018-06-01,709,306,,,true
SAGEPAY,ind,1,1.0,2018-06-01,685,1,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,558,526,,,true
SAGEPAY,deu,6,1.0,2018-06-01,504,23,,,false
SAGEPAY,usa,12,1.0,2018-06-01,185,31,,,false
SAGEPAY,can,1,1.0,2018-06-01,1012,71,,,true
SAGEPAY,usa,1,1.0,2018-06-01,787,79,,,true
SAGEPAY,usa,1,1.0,2018-06-01,676,1097,,14,true
SAGEPAY,usa,12,,2018-06-01,648,72,,,false
PAYPAL,usa,1,1.0,2018-06-01,616,135,,,false
SAGEPAY,rou,1,1.0,2018-06-01,613,19,,,true
PAYPAL,usa,1,1.0,2018-06-01,461,6,,,true
SAGEPAY,swe,1,,2018-06-01,291,225,,,true
SAGEPAY,usa,1,,2018-06-01,145,38,,2,false
SAGEPAY,usa,6,1.0,2018-06-01,136,163,5,,false
SAGEPAY,gbr,12,1.0,2018-06-01,56,44,15,,false
SAGEPAY,usa,1,1.0,2018-02-01,850,236,,8,false
PAYPAL,can,1,1.0,2018-02-01,807,21,,,true
SAGEPAY,usa,1,1.0,2018-02-01,651,87,,,true
PAYPAL,can,1,1.0,2018-02-01,630,84,,,true
SAGEPAY,ind,1,1.0,2018-02-01,626,32,,,false
SAGEPAY,bel,1,,2018-02-01,607,131,,,false
PAYPAL,usa,1,1.0,2018-02-01,589,306,,,true
SAGEPAY,ind,1,1.0,2018-02-01,565,1,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,438,526,,,true
SAGEPAY,deu,6,1.0,2018-02-01,384,23,,,false
SAGEPAY,usa,12,1.0,2018-02-01,65,31,31,,false
SAGEPAY,usa,1,1.0,2018-02-01,916,414,,,true
SAGEPAY,swe,1,1.0,2018-02-01,868,301,,,true
OFFLINE,deu,12,1.0,2018-02-01,860,41,,,true
SAGEPAY,usa,1,1.0,2018-02-01,831,18,,,true
SAGEPAY,deu,1,1.0,2018-02-01,770,454,4,25,false
SAGEPAY,usa,1,,2018-02-01,765,186,,,false
SAGEPAY,usa,1,1.0,2018-02-01,631,92,,,true
SAGEPAY,can,1,1.0,2018-02-01,575,210,,,true
SAGEPAY,usa,1,1.0,2018-02-01,530,6,,,true
SAGEPAY,can,1,1.0,2018-02-01,520,4,,,true
PAYPAL,usa,6,1.0,2018-02-01,253,86,,,true
SAGEPAY,usa,1,1.0,2018-03-01,878,244,8,14,false
PAYPAL,can,1,1.0,2018-03-01,835,21,,,true
SAGEPAY,usa,1,1.0,2018-03-01,679,87,,,true
PAYPAL,can,1,1.0,2018-03-01,658,84,,,true
SAGEPAY,ind,1,1.0,2018-03-01,654,32,,,false
SAGEPAY,bel,1,,2018-03-01,635,131,,,false
PAYPAL,usa,1,1.0,2018-03-01,617,306,,,true
SAGEPAY,ind,1,1.0,2018-03-01,593,1,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,466,526,,,true
SAGEPAY,deu,6,1.0,2018-03-01,412,23,,,false
SAGEPAY,usa,12,1.0,2018-03-01,93,31,,,false
SAGEPAY,usa,1,1.0,2018-04-01,966,14,,,true
SAGEPAY,ind,1,1.0,2018-04-01,869,149,,,true
SAGEPAY,usa,1,1.0,2018-04-01,765,25,3,,true
SAGEPAY,usa,1,1.0,2018-04-01,753,144,,,true
SAGEPAY,usa,1,,2018-04-01,721,232,,,true
SAGEPAY,ind,1,1.0,2018-04-01,631,8,,,false
PAYPAL,nga,1,,2018-04-01,613,1402,,1,true
PAYPAL,esp,6,,2018-04-01,372,205,,,true
PAYPAL,lva,1,1.0,2018-04-01,358,120,,,true
SAGEPAY,che,6,,2018-04-01,152,1485,67,84,false
SAGEPAY,can,6,1.0,2018-04-01,22,80,80,13,false
PAYPAL,sgp,1,1.0,2018-05-01,940,281,,,true
OFFLINE,deu,12,1.0,2018-05-01,930,356,,,false
PAYPAL,usa,1,1.0,2018-05-01,865,377,3,68,true
PAYPAL,usa,1,,2018-05-01,788,91,,,true
SAGEPAY,ind,1,1.0,2018-05-01,709,27,,,false
SAGEPAY,gbr,1,,2018-05-01,651,104,,,false
SAGEPAY,ind,6,,2018-05-01,467,142,,,false
PAYPAL,usa,6,1.0,2018-05-01,241,763,42,9,false
SAGEPAY,usa,6,,2018-05-01,202,279,,,false
PAYPAL,fra,6,1.0,2018-05-01,128,398,2,,false
SAGEPAY,usa,1,1.0,2018-05-01,65,36,,,true
SAGEPAY,irl,1,1.0,2018-05-01,984,192,2,4,true
SAGEPAY,ind,1,1.0,2018-05-01,926,273,,,true
SAGEPAY,usa,1,1.0,2018-05-01,772,266,,,true
SAGEPAY,usa,1,1.0,2018-05-01,764,94,,,false
PAYPAL,gbr,1,,2018-05-01,634,135,,,true
PAYPAL,aus,1,1.0,2018-05-01,618,11,,,true
SAGEPAY,usa,6,1.0,2018-05-01,437,135,,,true
PAYPAL,gbr,1,,2018-05-01,224,174,,,true
SAGEPAY,pol,1,1.0,2018-05-01,173,212,,,true
SAGEPAY,ury,1,1.0,2018-05-01,155,628,,,true
PAYPAL,usa,12,1.0,2018-05-01,62,7,3,28,false
PAYPAL,sgp,1,1.0,2018-06-01,971,281,,,true
OFFLINE,deu,12,1.0,2018-06-01,961,356,,,false
PAYPAL,usa,1,1.0,2018-06-01,896,445,68,,true
PAYPAL,usa,1,,2018-06-01,819,91,,,true
SAGEPAY,ind,1,1.0,2018-06-01,740,27,,,false
SAGEPAY,gbr,1,,2018-06-01,682,104,,,false
SAGEPAY,ind,6,,2018-06-01,498,142,,,false
PAYPAL,usa,6,1.0,2018-06-01,272,772,9,18,false
SAGEPAY,usa,6,,2018-06-01,233,279,,,false
PAYPAL,fra,6,1.0,2018-06-01,159,398,,3,false
SAGEPAY,usa,1,1.0,2018-06-01,96,36,,,true
SAGEPAY,irl,1,1.0,2018-06-01,1015,196,4,,true
SAGEPAY,ind,1,1.0,2018-06-01,957,273,,,true
SAGEPAY,usa,1,1.0,2018-06-01,803,266,,,true
SAGEPAY,usa,1,1.0,2018-06-01,795,94,,,false
PAYPAL,gbr,1,,2018-06-01,665,135,,,true
PAYPAL,aus,1,1.0,2018-06-01,649,11,,,true
SAGEPAY,usa,6,1.0,2018-06-01,468,135,,,true
PAYPAL,gbr,1,,2018-06-01,255,174,,,true
SAGEPAY,pol,1,1.0,2018-06-01,204,212,,,true
SAGEPAY,ury,1,1.0,2018-06-01,186,628,,,true
PAYPAL,usa,12,1.0,2018-06-01,93,35,28,,false
SAGEPAY,bel,1,1.0,2018-03-01,954,55,,,false
SAGEPAY,usa,1,1.0,2018-03-01,950,182,,,true
PAYPAL,gbr,1,1.0,2018-03-01,871,2,,,true
PAYPAL,usa,1,1.0,2018-03-01,677,109,,,false
PAYPAL,cze,1,1.0,2018-03-01,617,8,,,true
PAYPAL,gbr,1,1.0,2018-03-01,615,28,,,true
SAGEPAY,usa,1,1.0,2018-03-01,543,,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,504,197,,,true
PAYPAL,usa,1,,2018-03-01,355,140,,,true
SAGEPAY,usa,1,1.0,2018-03-01,270,126,13,89,false
SAGEPAY,usa,12,,2018-03-01,145,244,8,14,false
SAGEPAY,irl,1,1.0,2018-04-01,954,190,2,2,true
SAGEPAY,ind,1,1.0,2018-04-01,896,273,,,true
